song_id,song_name,image_name,artists,album_name,release_date,genre,lyrics,lyricists,composers,arrangers
37138469,나는 아픈 건 딱 질색이니까,image_37138469.jpg,(여자)아이들,2,2024.01.29,댄스,오늘도 아침엔 입에 빵을 물고<br>똑같이 하루를 시작하고<br>온종일 한 손엔 아이스 아메리카노<br>피곤해 죽겠네<br><br>지하철 속 이 장면 어제 꿈에서 봤나<br>아참 매일이지 지나치고<br>바쁜 이 삶에 그냥 흔한 날에<br>그 애를 보고 말야<br><br>평온했던 하늘이 무너지고<br>어둡던 눈앞이 붉어지며<br>뭔가 잊고 온 게 있는 것 같아<br>괜히 이상하게 막 울 것만 같고<br>그냥 지나치는 게 나을 것 같아<br>나는 생각은 딱 질색이니까<br><br>카페인으로 잡은 정신은 빠졌고<br>하루 종일 신경 쓰여 토할 것 같아<br>저녁이 돼도 배고픔까지 까먹고<br>그치 이상하지 근데 말야 있잖아<br><br>처음 본 순간 뭐라 할까 그립달까<br>나도 웃긴데 말야<br><br>평온했던 하늘이 무너지고<br>어둡던 눈앞이 붉어지며<br>뭔가 잊고 온 게 있는 것 같아<br>괜히 이상하게 막 울 것만 같고<br>그냥 지나치는 게 나을 것 같아<br>나는 생각은 딱 질색이니까<br><br>오랫동안 나를 아는<br>슬픈 표정을 하고 Oh<br>흔적 없는 기억 밖<br>혹 과거에 미래에 딴 차원에 세계에<br>1 2 3 4 5 6 7 8<br><br>평온했던 하늘이 무너지고<br>어둡던 눈앞이 붉어져도<br>다시 놓쳐버리는 것만 같아<br>괜히 이상하게 막 울 것만 같고<br>그냥 지나치는 게 나을 것 같아<br>나는 생각은 딱 질색이니까<br><br>아냐 지나치는 게 나을 것 같아<br>나는 아픈 건 딱 질색이니까,소연 ((여자)아이들),"소연 ((여자)아이들), Pop Time, Daily, Likey","Pop Time, Daily, Likey, 소연 ((여자)아이들)"
37946921,녹아내려요,image_37946921.jpg,DAY6 (데이식스),Band Aid,2024.09.02,록/메탈,<br>꺾어 버리는 한마디<br>깎여 버리는 웃음기 <br>모든 게 다 바닥난 채<br>떨고 있었다  <br><br>맘의 온도는 하강 중<br>서서히 얼어붙던 중<br>넌 달려와 뜨겁게 날 끌어안았다 <br><br>걱정하는 눈빛으로<br>바라봐 주는 너<br>고생했어 오늘도 (오늘도)<br>한마디에<br><br>걷잡을 수 없이<br>스르륵 녹아내려요<br>죽어가던 마음을<br>기적처럼 살려 낸 그 순간<br><br>따뜻한 눈물이<br>주르륵 흘러내려요 <br>너의 그 미소가 <br>다시 버텨 낼 수 있게 해 줘요<br><br>걱정 마 괜찮아 <br>옆에 내가 있잖아 <br>너의 그 말이 날<br>다시 일어서게 해 <br><br>기막힌 우연처럼 <br>나타나 줬던 너 <br>두 팔 벌려 <br>웃으며 (어서 와) <br>안아 주면<br><br>걷잡을 수 없이<br>스르륵 녹아내려요<br>죽어가던 마음을<br>기적처럼 살려 낸 그 순간<br><br>따뜻한 눈물이<br>주르륵 흘러내려요 <br>너의 그 미소가 <br>다시 버텨 낼 수 있게 해 줘요<br><br>나에게 넌 행운이야 놀라움 뿐이야<br>이젠 내 차례<br>Love you hold you give you all I got<br><br>걷잡을 수 없이<br>스르륵 녹아내려요<br>죽어가던 마음을<br>기적처럼 살려 낸 그 순간<br><br>따뜻한 눈물이<br>주르륵 흘러내려요 <br>너의 그 미소가 <br>다시 버텨 낼 수 있게 해 줘요<br><br>,Young K (DAY6),"성진 (DAY6), Young K (DAY6), 원필 (DAY6), 홍지상",홍지상
35413033,SNEAKERS,image_35413033.jpg,ITZY (있지),CHECKMATE,2022.07.15,댄스,"Yeah yeah<br>Let’s go<br>Like what?<br>자유로운 기분 I like that<br>고민 따윈 already done, done<br>색안경 끼고 보는 게 죄지<br>That's not my fault woah<br>Told ya I don't care at all<br>내 멋대로 갈 거야<br>필요 없어 order<br>Don't need no guidance<br>I'm makin' my way<br>I'm on my way up<br>Run to the top<br>난 언제든 straight up<br>원래 두려운 게 없어 난<br>상관없어 call me trouble<br>or you can call me weirdo<br>나로 살고 싶어<br>턱 끝을 치켜올린 채로<br>다 가질 듯한 attitude 그거면 돼<br>Put my sneakers on<br>하나 둘 ready, get set, go<br>Put my sneakers on<br>Put 'em up, put 'em up<br>Put my sneakers on<br>하나 둘 ready, get set, go<br>멀리 가보자고 ya ya<br>Put 'em up, put 'em up<br>기다리던 순간 stand up, stand up<br>빨리 뛰는 심장 don't stop, don't stop<br>Get loose 불태워 지금 my youth<br>The party ain't started<br>시작도 안 했어 난<br>요즘 꽂힌 말이 하나 있지<br>My best is yet to come<br>상관없어 call me trouble<br>or you can call me weirdo<br>나로 살고 싶어<br>턱 끝을 치켜올린 채로<br>다 가질 듯한 attitude 그거면 돼<br>Put my sneakers on<br>하나 둘 ready, get set, go<br>Put my sneakers on<br>Put 'em up, put 'em up<br>Put my sneakers on<br>하나 둘 ready, get set, go<br>멀리 가보자고 ya ya<br>Put 'em up, put 'em up<br>자유롭게 뛰고 싶어 다른 사람<br>시선들 don't care now<br>어디까지 가게 될지 모르지만<br>일단은 start right now<br>Yeah alright<br>멈추지 마 to the top<br>Don’t worry about it cuz you know I<br>Put my sneakers on<br>상관없어 call me trouble<br>or you can call me weirdo<br>나로 살고 싶어<br>턱 끝을 치켜 올린 채로<br>다 가질 듯한 attitude 그거면 돼<br>You better put your sneakers on<br>Put my sneakers on<br>하나 둘 ready, get set, go<br>Put my sneakers on<br>Put 'em up, put 'em up<br>Put my sneakers on<br>하나 둘 ready, get set, go<br>멀리 가보자고 ya ya<br>Put 'em up, put 'em up<br>자유롭게 뛰고 싶어 다른 사람<br>시선들 don't care now<br>어디까지 가게 될지 모르지만<br>일단은 start right now<br>Yeah alright<br>멈추지 마 to the top<br>같이 걸어 가보자고<br>Put 'em up, put 'em up","FRIDAY. (GALACTIKA *), OGI (GALACTIKA *), Didrik Thott, Jessica Pierpoint","Didrik Thott, Sebastian Thott, Jessica Pierpoint",Sebastian Thott
34657844,사랑인가 봐,image_34657844.jpg,멜로망스,사랑인가 봐 (사내맞선 OST 스페셜 트랙),2022.02.18,"발라드, 국내드라마",너와 함께 하고 싶은 일들을<br>상상하는 게<br>요즘 내 일상이 되고<br>너의 즐거워하는 모습을 보고 있으면<br>자연스레 따라 웃고 있는 걸<br>너의 행동에 설레어하고 뒤척이다가<br>지새운 밤이 많아지는데<br>이건 누가 봐도 사랑일 텐데<br>종일 함께면 질릴 텐데<br>나 돌아서도 온통 너인 건<br>아무래도 사랑인가 봐<br>점점 너와 하고 싶은 일들 생각하면서<br>하룰 보낸 날이 많아지는데<br>이건 누가 봐도 사랑일 텐데<br>종일 함께면 질릴 텐데<br>나 돌아서도 온통 너인 건<br>아무래도 사랑인가 봐<br>너의 행복해하는 모습을 보고 있으면<br>나도 모르게 따라 웃는데<br>이 정도면 알아줄 만하잖아<br>너도 용기 낼만 하잖아<br>나만 이런 게 아니라면<br>우리 만나볼 만하잖아<br>아무래도 사랑인가 봐<br>,김민석,멜로망스,정동환 (멜로망스)
34626109,INVU,image_34626109.jpg,태연 (TAEYEON),INVU - The 3rd Album,2022.02.14,댄스,Falling in love<br>너에겐 난 Option<br>시작부터 다른 너와 나<br>깨지는 Heart<br>빗나간 네 Mention<br>익숙하거든<br><br>I think I lost my mind<br>But It’s my kind of love<br>아끼지 않고 다<br>쏟아내고는 주저앉아<br>문득 어느 순간<br>지친 내가 보여<br>애쓰고 있지만<br><br>So I can’t love you<br>Even though I do<br>밀어내 봐도<br>난 너를 못 이겨<br><br>날 버리고<br>날 잃을수록<br>넌 반짝이는 아이러니<br><br>So I N V U<br>I N V U<br>I N V U<br><br>기대지 마<br>기대하지도 마<br>몇 번을 되뇌고 되뇌도<br>그 손길 한 번에<br>무너지는 날 볼 때<br>네 기분은 어때<br><br>I guess I lost my mind<br>Yeah It’s my kind of love<br>늘 처음인 것처럼<br>서툴러서 또 상처가 나<br>무뎌지기 전에<br>아물기도 전에<br>잔뜩 헤집어 놔<br><br>So I can’t love you<br>Even though I do<br>밀어내 봐도<br>난 너를 못 이겨<br><br>날 버리고<br>날 잃을수록<br>넌 반짝이는 아이러니<br><br>So I N V U<br>I N V U<br>I N V U<br><br>식은 온기<br>부서진 맘이<br>자꾸 날 할퀴어<br>아파도 못 멈춰<br>So when you leave<br>Please make it easy<br>Cause I N V U<br><br>I N V U<br>I N V U<br>I N V U<br><br>I N V U,진리 (Full8loom),"Peter Wallevik, Daniel Davidsen, Rachel Furner, Jess Morgan",PhD
32311870,"다시 난, 여기",image_32311870.jpg,백예린 (Yerin Baek),사랑의 불시착 OST Part 4,2020.01.12,"발라드, 국내드라마",나의 마음이 움직여<br>그냥 길을 따라 걸어가도<br>다시 여기 너의 앞에<br>두려웠던 나의 맘에<br>하얀 눈이 내려와<br>So I'm still<br>I’m here and I’ll be there<br>따듯한 어깨에 기대어<br>이렇게 다시 너를 느껴<br>I’m still and I’m here<br>이렇게라도 널 담을게<br>우리 서로 밀어내더라도<br>그 때문에 더 깊이 새겨져<br>여기 또 거기<br>다른 하늘이라도<br>너의 맘을 기억해<br>and I'm still I'm here<br>흔들렸던 나의 맘에<br>네가 다시 다가와<br>So I'm still<br>I’m here and I’ll be there<br>얼어붙은 이 길을 지나<br>이렇게 다시 너를 만나<br>I'm still and I'm here<br>다시 널 놓치지 않을래<br>계속 네가 나를 밀어내도<br>혹시 나의 눈에 사라져도<br>여기 나 여기<br>곁에 늘 서 있을게<br>나의 맘이 움직여<br>and I'm still I'm here<br>난 너의 기억이 다 지워질까 봐<br>마음에 새겨도<br>너를 볼 수 없게 될까 봐<br>시간이 난 두려워<br>다시 너를 찾아봐 또 이렇게<br>I'm still and I'm here<br>다시 널 놓치지 않을래<br>세상 어느 곳에 있더라도<br>어디라도 내가 찾아갈게<br>여기 나 여기<br>곁에 늘 서 있을게<br>나의 맘이 움직여<br>and I'm still I'm here<br>,"남혜승, Surf Green","남혜승, Surf Green","남혜승, Surf Green"
37524037,Supernova,image_37524037.jpg,aespa,Armageddon - The 1st Album,2024.05.13,댄스,"I’m like some kind of Supernova<br>Watch out<br><br>Look at me go<br>재미 좀 볼<br>빛의 Core<br>So hot hot<br>문이 열려<br>서로의 존재를 느껴<br>마치 Discord<br>날 닮은 너 너 누구야<br>(Drop)<br><br>사건은 다가와 Ah Oh Ay<br>거세게 커져가 Ah Oh Ay<br>That tick that tick tick bomb<br>That tick that tick tick bomb<br>감히 건드리지 못할 걸<br>(누구도 말이야)<br>지금 내 안에선<br>Su su su Supernova<br><br>Nova<br>Can’t stop hyperstellar<br>원초 그걸 찾아<br>Bring the light of a dying star<br>불러낸 내 우주를 봐 봐<br>Supernova<br><br>Ah Body bang<br>Make it feel too right<br><br>휩쓸린 에너지 It’s so special<br>잔인한 Queen 이며 Scene 이자 종결<br>이토록 거대한 내 안의 Explosion<br>내 모든 세포 별로부터 만들어져<br>(Under my control Ah)<br><br>질문은 계속돼 Ah Oh Ay<br>우린 어디서 왔나 Oh Ay<br>느껴 내 안에선<br>Su su su Supernova<br><br>Nova<br>Can’t stop hyperstellar<br>원초 그걸 찾아<br>Bring the light of a dying star<br>불러낸 내 우주를 봐 봐<br>Supernova<br><br>보이지 않는 힘으로<br>네게 손 내밀어 볼까<br>가능한 모든 가능성<br>무한 속의 너를 만나<br>It’s about to bang bang<br>Don’t forget my name<br>Su su su Supernova<br><br>사건은 다가와 Ah Oh Ay<br>거세게 커져가 Ah Oh Ay<br>질문은 계속돼 Ah Oh Ay<br>우린 어디서 왔나 Oh Ay<br><br>사건은 다가와 Ah Oh Ay<br>거세게 커져가 Ah Oh Ay<br>Tell me, tell me, tell me Oh Ay<br>우린 어디서 왔나 Oh Ay<br>우린 어디서 왔나 Oh Ay<br><br>Nova<br>Can’t stop hyperstellar<br>원초 그걸 찾아<br>Bring the light of a dying star<br>불러낸 내 우주를 봐 봐<br>Supernova<br><br>사건은 다가와 Ah Oh Ay<br>(Nu star)<br>거세게 커져가 Ah Oh Ay<br>질문은 계속돼 Ah Oh Ay<br>(Nova)<br>우린 어디서 왔나 Oh Ay<br><br>사건은 다가와 Ah Oh Ay<br>거세게 커져가 Ah Oh Ay<br>질문은 계속돼 Ah Oh Ay<br>(Nova)<br>Bring the light of a dying star<br>Supernova",KENZIE,"KENZIE, Paris Alexa, Dwayne “Dem Jointz” Abernathy Jr.",Dem Jointz
37347911,Magnetic,image_37347911.jpg,아일릿(ILLIT),SUPER REAL ME,2024.03.25,댄스,Baby<br>I’m just trying to play it cool<br>But I just can’t hide that<br>I want you<br><br>Wait a minute 이게 뭐지?<br>내 심장이 lub-dub<br>자꾸만 뛰어<br><br>저 멀리서도 oh my gosh!<br>끌어당겨 you’re my crush!<br>초능력처럼<br><br>거대한 자석이 된 것만 같아 my heart<br>네 모든 게 내 맘에 달라붙어버려 boy<br><br>We’re magnetized 인정할게<br>This time I want<br><br>You You You You like it’s magnetic<br>U U U U U U U U super 이끌림<br>You You You You like it’s magnetic<br>U U U U U U U U super 이끌림<br><br>BAE BAE BAE BAE BAE BAE BAE BAE BAE <br>Dash-da-da Dash-da-da Dash-da <br>Like it’s magnetic<br>BAE BAE BAE BAE BAE BAE BAE BAE BAE <br>Dash-da-da Dash-da-da<br>Baby don’t say no<br><br>정반대 같아 our type <br>넌 J 난 완전 P <br>S와 N 극이지만 <br>그래서 끌리지 <br><br>내가 만들래 green light<br>여잔 배짱이지 <br>So let’s go let’s go<br>Let’s go let’s go <br><br>숨기고 싶지 않아 자석 같은 my heart <br>내 맘의 끌림대로 너를 향해 갈게 boy <br><br>We’re magnetized 인정할게<br>This time I want<br><br>You You You You like it’s magnetic<br>U U U U U U U U super 이끌림<br>You You You You like it’s magnetic<br>U U U U U U U U super 이끌림<br><br>No push and pull  <br>전속력으로 너에게 갈게<br>(In a rush in a rush) <br>Our chemistry  <br>난 과몰입해 지금 순간에<br>(Baby you’re my crush you’re my crush)<br><br>No push and pull <br>네게 집중 후회는 안 할래  <br>(Gonna dash gonna dash)<br>Never holding back<br>직진해 yeah  <br>This time I want<br><br>You You You You like it’s magnetic <br>U U U U U U U U super 이끌림<br>You You You You like it’s magnetic<br>U U U U U U U U super 이끌림<br><br>BAE BAE BAE BAE BAE BAE BAE BAE BAE <br>Dash-da-da Dash-da-da Dash-da <br>Like it’s magnetic<br>BAE BAE BAE BAE BAE BAE BAE BAE BAE <br>Dash-da-da Dash-da-da<br>Baby don’t say no,"Slow Rabbit, “hitman”bang, martin, salem ilese, danke, VINCENZO, 이이진, Sophie Leigh McBurnie, Lauren Aquilina, Marcus Andersson, 김키위, 오현선 (lalala studio), JAMES","Slow Rabbit, “hitman”bang, martin, salem ilese, danke, VINCENZO, 이이진, Sophie Leigh McBurnie, Lauren Aquilina, Marcus Andersson, 김키위, 오현선 (lalala studio), JAMES",
32183386,Blueming,image_32183386.jpg,아이유,Love poem,2019.11.18,록/메탈,"‘뭐해?‘라는 두 글자에<br>‘네가 보고 싶어’ 나의 속마음을 담아 우<br>이모티콘 하나하나 속에<br>달라지는 내 미묘한 심리를 알까 우<br><br>아니 바쁘지 않아 nothing no no <br>잠들어 있지 않아 insomnia nia nia<br>지금 다른 사람과 함께이지 않아<br>응, 나도 너를 생각 중<br><br>우리의 네모 칸은 bloom<br>엄지손가락으로 장미꽃을 피워 <br>향기에 취할 것 같아 우<br>오직 둘만의 비밀의 정원<br><br>I feel bloom I feel bloom I feel bloom<br>너에게 한 송이를 더 보내<br><br>밤샘 작업으로 업데이트<br>흥미로운 이 작품의 지은이 that’s me 우<br>어쩜 이 관계의 클라이맥스<br>2막으로 넘어가기엔 지금이 good timing 우<br><br>같은 맘인 걸 알아 realize la lize<br>말을 고르지 말아 just reply la la ly<br>조금 장난스러운 나의 은유에<br>네 해석이 궁금해 <br><br>우리의 색은 gray and blue <br>엄지손가락으로 말풍선을 띄워<br>금세 터질 것 같아 우<br>호흡이 가빠져 어지러워<br><br>I feel blue. I feel blue. I feel blue.<br>너에게 가득히 채워 <br><br>띄어쓰기없이보낼게사랑인것같애<br>백만송이장미꽃을, 나랑피워볼래?<br>꽃잎의 색은 우리 마음 가는 대로 칠해<br>시들 때도 예쁘게<br><br>우리의 네모 칸은 bloom<br>엄지손가락으로 장미꽃을 피워 <br>향기에 취할 것 같아 우<br>오직 둘만의 비밀의 정원<br><br>I feel bloom I feel bloom I feel bloom<br>너에게 한 송이를 더 보내<br>",아이유,"이종훈, 이채규, 아이유","이종훈, 이채규"
37390939,소나기,image_37390939.jpg,이클립스 (ECLIPSE),선재 업고 튀어 OST Part 1,2024.04.08,"발라드, 국내드라마",그치지 않기를 바랬죠<br>처음 그대 내게로 오던 그날에<br>잠시 동안 적시는<br>그런 비가 아니길<br>간절히 난 바래왔었죠<br><br>그대도 내 맘 아나요<br>매일 그대만 그려왔던 나를<br>오늘도 내 맘에 스며들죠<br><br>그대는 선물입니다 <br>하늘이 내려준 <br>홀로 선 세상 속에<br>그댈 지켜줄게요<br>어느 날 문득  <br>소나기처럼 <br>내린 그대지만 <br>오늘도 불러 봅니다 <br>내겐 소중한 사람<br>Oh <br><br>떨어지는 빗물이<br>어느새 날 깨우고<br>그대 생각에 잠겨요<br><br>이제는 내게로 와요<br>언제나처럼 기다리고 있죠<br>그대 손을 꼭 잡아줄게요<br><br>그대는 선물입니다 <br>하늘이 내려준 <br>홀로 선 세상 속에<br>그댈 지켜줄게요<br>어느 날 문득  <br>소나기처럼 <br>내린 그대지만 <br>오늘도 불러 봅니다 <br>내겐 소중한 사람<br><br>잊고 싶던 아픈 기억들도<br>빗방울과 함께 흘려보내면 돼요<br>때로는 지쳐도<br>하늘이 흐려도<br>내가 있다는 걸 잊지 말아요<br><br>그대는 사랑입니다 <br>하나뿐인 사랑 <br>다시는 그대와 같은 <br>사랑 없을 테니<br>잊지 않아요<br>내게 주었던<br>작은 기억 하나도<br>오늘도 새겨봅니다 <br>내겐 선물인 그댈,"한성호, 수윤 (Sooyoon)","한성호, 박수석, Moon Kim (Room01)",정진욱
35504734,FOREVER 1,image_35504734.jpg,소녀시대 (GIRLS' GENERATION),FOREVER 1 - The 7th Album,2022.08.05,댄스,"FOREVER 1<br>It’s love It’s love<br>We’re not stopping<br><br>네가 머문 이 세상이 더<br>아름다운 건<br>겁 없이 외치던 말 '사랑해 너를'<br>영원하기에<br>You and I<br><br>터지는 눈물이<br>말하잖아<br>난 그냥 전부 던진 거야<br><br>아무런 망설임 따위도<br>멋대로 끌렸던 그대로<br>Oh my baby 달려가 안을게<br><br>I love 너의 모든 것, 내 전부인 너<br>우리는 영원<br>We are one<br><br>전율 속에 뜨거운 그 맘을 던져<br>Just like a love bomb<br>We are one<br><br>Girls, We are forever<br>(Yeah we are, We’re still FOREVER 1)<br><br>It’s now or never<br>(We keep on, We’re still FOREVER 1)<br><br>Yeah we’re forever<br>(Yeah we are, We’re still FOREVER 1)<br><br>날 꼭 안아 절대 놓치지 마<br>가슴이 뛰잖아<br><br>다시는 아파하지 마<br>너의 마음을<br>우린 다 알아<br>다 알아<br><br>내 곁에 있어 줘<br>이 순간도 마지막처럼<br>You know your love is crazy 항상 그랬지<br>Oh my baby 사랑해 기억해<br><br>I love 너의 모든 것, 내 전부인 너<br>우리는 영원<br>We are one<br><br>전율 속에 뜨거운 그 맘을 던져<br>Just like a love bomb<br>We are one<br><br>Girls, We are forever<br>(Yeah we are, We’re still FOREVER 1)<br><br>It’s now or never<br>(We keep on, We’re still FOREVER 1)<br><br>Yeah we’re forever<br>(Yeah we are, We’re still FOREVER 1)<br><br>언제나 너의 곁에 있고 싶은데<br>널 생각하면 강해져<br>There’s no one like you, no one like you<br>우리 꼭 영원하자<br><br>우리 머문 이 세상에서<br>네게 말했어<br>다시 태어나도 널 사랑할게<br>Cause we are the one<br><br>I love 너의 (Ooh I Love 나의)<br>모든 것 내 전부인 너 (전부인 너)<br>우리는 영원 (Ooh)<br>We are one<br><br>전율 속에 (그 전율 속에)<br>뜨거운 그 맘을 던져<br>Just like a love bomb (Just like a love bomb)<br>We are one<br><br>Girls, We are forever<br>(Yeah we are, We’re still FOREVER 1)<br><br>It’s now or never<br>(We keep on, We’re still FOREVER 1)<br><br>Yeah we’re forever<br>(Yeah we are, We’re still FOREVER 1)",KENZIE,"KENZIE, Ylva Dimberg","KENZIE, Moonshine"
35383397,그때 그 순간 그대로 (그그그),image_35383397.jpg,WSG워너비 (가야G),WSG워너비 1집,2022.07.09,발라드,잘 지냈지? 조금은 어색해 요즘 좋아 보여 인사 나누며<br>사실 궁금한 게 너무 많았는데 반가움에 멍해졌죠 <br><br>생각보다 오래 된 것 같은 우리 수다스럽던 그때가 생각나<br>뭐가 그렇게도 할 말이 많아서 밤을 지새우곤 했죠 <br><br>그리운 목소리 그리던 얼굴 참 많이도 기다렸어<br><br>다시 만나자는 너의 한마디에 울컥 눈물이 나<br>결국 너였단 걸 <br><br>알아<br>기다림의 끝은 기적이 되고 기적 같은 우린 운명처럼 <br><br>서로를 알아보고 그렇게 눈앞에 서있죠 <br><br>우리 사랑했던 우리 다시 만나 그때 그 순간 그대로<br>사랑했고 사랑할 거니까 <br><br>같이 듣던 노래 그때 그 거리를 이제 혼자 아닌 너와 둘이 걸어<br><br>다시 오른쪽에 나란히 발맞춰 같은 노래를 부르죠 <br><br>그리운 만남을 그리던 날들 참 많이도 기다렸어<br><br>다시 너를 만나 더욱 더 소중해 같은 마음이란 걸<br><br>알아 <br>기다림의 끝은 기적이 되고 기적 같은 우린 운명처럼 <br><br>서로를 알아보고 그렇게 눈앞에 서있죠<br><br>우리 사랑했던 우리 다시 만나 그때 그 순간 그대로<br><br>사랑했고 사랑할 거니까<br><br>처음 느낌 그대로 설렘이 가득한 날<br><br>고마워 다시 돌아와줘서<br><br>그때 그 순간처럼 날<br><br>안아줘<br><br>결국 기다림의 끝은 기적이 되고 기적 같은 우린 운명처럼 <br><br>서로를 알아보고 그렇게 눈앞에 서있죠 <br><br>우리 사랑했던 우리 다시 만나 그때 그 순간 그대로<br><br>사랑했고 사랑할 거니까,"김도훈 (RBW), 서용배 (TENTEN)","김도훈 (RBW), 서용배 (TENTEN)","서용배 (TENTEN), 김민기"
35383398,보고싶었어,image_35383398.jpg,WSG워너비(4FIRE),WSG워너비 1집,2022.07.09,R&B/Soul,너를 정말 사랑했나 봐 아직도 널 못 잊었나 봐 자꾸만 생각나<br><br>시간은 왜 자꾸 나에게 아픈 기억은 다 지우고 좋은 추억만 남아<br><br>우 함께 울고 웃던 계절에 다시 만난다면<br><br>보고싶었어 사랑했던 그때의 너와<br>니 곁에 그리고 나 널 바라만 봐도 눈물 나게<br><br>마냥 좋았어 너에게 못다 한 그 말<br>조금은 늦었겠지만 아직 널 사랑한다고 말야<br><br>라라라 라라라라랄랄라 라라라라랄랄라<br>보고싶었어<br><br>라라라 라라라라랄랄라 라라라라랄랄라<br>너도 내 맘 같기를<br><br>그땐 정말 어렸었나봐 사랑을 잘 몰랐었나 봐<br>그게 마음이 아파<br><br>우 오늘처럼 눈부신 날에 다시 만난다면<br><br>보고싶었어 사랑했던 그때의 너와<br>니 곁에 그리고 나 널 바라만 봐도 눈물 나게<br><br>마냥 좋았어 너에게 못다 한 그 말<br>조금은 늦었겠지만 (늦었겠지만) 아직 널 사랑한다고<br><br>꽃 피는 봄이 온 것처럼<br>당연한 듯 내곁에 머물 줄만 알았어 (항상)<br><br>주는 게 사랑이란 걸 그때야 난 깨달았어<br>니가 떠난 후에야<br><br>나 너에게 참 고마웠다고 벅차 행복했다고<br>사랑을 가르쳐 준 니가 참<br><br>보고싶었어 (보고싶었어) 너에게 듣고 싶은 말<br>아직 늦지 않았다고 (늦지 않았다고) 너도 날 기다렸다고 말야<br><br>라라라 라라라라랄랄라 라라라라랄랄라<br>보고싶었어 (Baby can you call me now)<br>라라라 라라라라랄랄라 라라라라랄랄라<br><br>너도 내 맘 같기를,"조영수, 한길",조영수,"조영수, 한길"
33061995,밤하늘의 별을(2020),image_33061995.jpg,경서,밤하늘의 별을(2020),2020.11.14,발라드,밤하늘의 별을 따서 너에게 줄래 <br>너는 내가 사랑하니까 <br>더 소중하니까 <br>오직 너 아니면 안 된다고 <br>외치고 싶어 그저 <br>내 곁에만 있어줘 <br>떠나지 말아줘 <br>참 많이 어색했었죠 널 처음 만난 날 <br>멀리서 좋아하다가 들킨 사람처럼 <br>숨이 가득 차올라서 <br>아무 말 하지 못했는데 <br>너는 말 없이 웃으며 내 손 잡아줬죠 <br>밤하늘의 별을 따서 너에게 줄래 <br>너는 내가 사랑하니까 <br>더 소중하니까 <br>오직 너 아니면 안 된다고 <br>외치고 싶어 <br>그저 내 곁에만 있어줘 <br>떠나지 말아줘 <br>널 좋아하는 내 마음이 표현이 안 돼 <br>꿈이 아니면 좋겠어 자꾸 웃음 나와 <br>내 모든 걸 다 준대도 <br>너에겐 아깝질 않아 <br>이 순간이 영원하길 난 정말 행복해 <br>밤하늘의 별을 따서 너에게 줄래 <br>너는 내가 사랑하니까 <br>더 소중하니까 <br>오직 너 아니면 안 된다고 <br>외치고 싶어 <br>그저 내 곁에만 있어줘 <br>떠나지 말아줘 <br>그저 내 곁에만 있어줘 <br>떠나지 말아줘 <br>많고 많은 사람 중에 <br>너를 만나서 행복하고 싶어 <br>두 번 다시 울지 않을래 <br>오직 내 눈에는 너만 보여 <br>나를 아껴줘 이제부터 <br>혼자가 아니야 우린 함께니까 <br>나나나 난난 난난나 <br>나나나 난난 난난나 <br>나 나나나 난난 난난나 나나난나 <br>나나나 난난 난난나<br>나나나 난난 난난나<br>나 나나나 난난 난난나 나나난나<br>,강봄,강봄,양정승
